gt,pred,score
Bagging,Bagging,0.823378
Bagging,Bagging,0.717494
Bagging,Bagging,0.992024
Bagging,Bagging,0.601654
Bagging,Bagging,0.995935
Bagging,Bagging,0.914369
Bagging,Bagging,0.910929
Bagging,Bagging,0.687886
Bagging,Bagging,0.606009
Bagging,Bagging,0.567848
Bagging,Bagging,0.932672
Bagging,Bagging,0.999415
Bagging,Bagging,0.970263
Bagging,Bagging,0.985373
Bagging,Bagging,0.96104
Bagging,Bagging,0.988761
Bagging,Bagging,0.997908
Bagging,Bagging,0.840647
Bagging,Bagging,0.817022
Bagging,Bagging,0.802525
Bagging,Bagging,0.995003
Bagging,Bagging,0.874773
Bagging,Bagging,0.988936
Bagging,Bagging,0.996169
Bagging,Bagging,0.177597
Bagging,Bagging,0.702319
Bagging,Bagging,0.996465
Bagging,Bagging,0.421988
Bagging,Bagging,0.742631
Bagging,Bagging,0.853804
Bagging,Bagging,0.991066
Bagging,Bagging,0.81514
Bagging,Bagging,0.984038
Bagging,Bagging,0.60829
Bagging,Bagging,0.98791
Bagging,Bagging,0.948995
Bagging,Bagging,0.896367
Bagging,Bagging,0.717613
Bagging,Bagging,0.349921
Bagging,Bagging,0.98751
Bagging,Bagging,0.93598
Bagging,Bagging,0.693096
Bagging,Bagging,0.857139
Bagging,Bagging,0.785322
Bagging,Bagging,0.866653
Bagging,Bagging,0.58036
Bagging,Bagging,0.979304
Bagging,Bagging,0.585865
Bagging,Bagging,0.65161
Bagging,Bagging,0.513808
Bagging,Bagging,0.790793
Bagging,Bagging,0.927255
Bagging,Bagging,0.995807
Bagging,Bagging,0.985927
Bagging,Bagging,0.999507
Bagging,Bagging,0.679529
Bagging,Bagging,0.697627
Bagging,Bagging,0.536907
Bagging,Bagging,0.969506
Bagging,Bagging,0.998412
Bagging,Bagging,0.554775
Bagging,Bagging,0.836228
Bagging,Bagging,0.915105
Bagging,Bagging,0.467565
Bagging,Bagging,0.994172
Bagging,Bagging,0.959551
Bagging,Bagging,0.730743
Bagging,Bagging,0.998378
Bagging,Bagging,0.966889
Bagging,Bagging,0.71037
Bagging,Bagging,0.996719
Bagging,Bagging,0.758594
Bagging,Bagging,0.970872
Bagging,Bagging,0.625904
Bagging,Bagging,0.987762
Bagging,Bagging,0.552468
Bagging,Bagging,0.704229
Bagging,Bagging,0.914723
Bagging,Bagging,0.672742
Bagging,Bagging,0.906676
Bagging,Bagging,0.966088
Bagging,Bagging,0.77031
Bagging,Bagging,0.883176
Bagging,Bagging,0.508713
Bagging,Bagging,0.939372
Bagging,Bagging,0.285393
Bagging,Bagging,0.628175
Bagging,Bagging,0.94548
Bagging,Bagging,0.870296
Bagging,Bagging,0.917899
Bagging,Bagging,0.995378
Bagging,Bagging,0.992095
Bagging,Bagging,0.837572
Bagging,Bagging,0.701286
Bagging,Bagging,0.813662
Bagging,Bagging,0.439964
Bagging,Bagging,0.981844
Bagging,Bagging,0.815751
Bagging,Bagging,0.998661
Bagging,Bagging,0.971466
Bagging,Bagging,0.467587
Bagging,Bagging,0.841505
Bagging,Bagging,0.61452
Bagging,Bagging,0.631641
Bagging,Bagging,0.943108
Bagging,Bagging,0.901606
Bagging,Bagging,0.978098
Bagging,Bagging,0.580565
Bagging,Bagging,0.949635
Bagging,Bagging,0.945086
Bagging,Bagging,0.98634
Bagging,Bagging,0.442833
Bagging,Bagging,0.713654
Bagging,Bagging,0.998513
Bagging,Bagging,0.762429
Bagging,Bagging,0.984109
Bagging,Bagging,0.50592
Bagging,Bagging,0.996838
Bagging,Bagging,0.999376
Bagging,Bagging,0.422338
Bagging,Bagging,0.915491
Bagging,Bagging,0.993859
Bagging,Bagging,0.802397
Bagging,Bagging,0.670838
Bagging,Bagging,0.989661
Bagging,Bagging,0.999561
Bagging,Bagging,0.942652
Bagging,Bagging,0.96174
Bagging,Bagging,0.94057
Bagging,Bagging,0.95014
Bagging,Bagging,0.995608
Bagging,Bagging,0.980196
Bagging,Bagging,0.692743
Bagging,Bagging,0.993414
Bagging,Bagging,0.959407
Bagging,Bagging,0.996555
Bagging,Bagging,0.881716
Bagging,Bagging,0.972222
Bagging,Bagging,0.791035
Bagging,Bagging,0.936268
Bagging,Bagging,0.723449
Bagging,Bagging,0.969791
Bagging,Bagging,0.954624
Bagging,Bagging,0.666357
Bagging,Bagging,0.911338
Bagging,Bagging,0.903537
Bagging,Bagging,0.988087
Bagging,Bagging,0.684933
Bagging,Bagging,0.996076
Bagging,Bagging,0.569471
Bagging,Bagging,0.989352
Bagging,Bagging,0.98536
Bagging,Bagging,0.884677
Bagging,Bagging,0.971254
Bagging,Bagging,0.863232
Bagging,Bagging,0.764812
Bagging,Bagging,0.999277
Bagging,Bagging,0.565645
Bagging,Bagging,0.944263
Bagging,Bagging,0.902719
Bagging,Bagging,0.984878
Bagging,Bagging,0.916157
Bagging,Bagging,0.961296
Bagging,Bagging,0.929765
Bagging,Bagging,0.987416
Bagging,Bagging,0.968816
Bagging,Bagging,0.928893
Bagging,Bagging,0.626663
Bagging,Bagging,0.408904
Bagging,Bagging,0.51249
Bagging,Bagging,0.980075
Bagging,Bagging,0.60371
Bagging,Bagging,0.580301
Bagging,Bagging,0.720006
Bagging,Bagging,0.918165
Bagging,Bagging,0.99882
Bagging,Bagging,0.904249
Bagging,Bagging,0.731804
Bagging,Bagging,0.905746
Bagging,Bagging,0.590708
Bagging,Bagging,0.939208
Bagging,Bagging,0.993969
Bagging,Bagging,0.991754
Bagging,Bagging,0.876707
Bagging,Bagging,0.401075
Bagging,Bagging,0.905474
Bagging,Bagging,0.985314
Bagging,Bagging,0.765155
Bagging,Bagging,0.619254
Bagging,Bagging,0.983535
Bagging,Bagging,0.991241
Bagging,Bagging,0.456657
Bagging,Bagging,0.997793
Bagging,Bagging,0.613428
Bagging,Bagging,0.998449
Bagging,Bagging,0.939616
Bagging,Bagging,0.999054
Bagging,Bagging,0.993104
Bagging,Bagging,0.997479
Bagging,Bagging,0.952564
Bagging,Bagging,0.996649
Bagging,Bagging,0.96578
Bagging,Bagging,0.886774
Bagging,BloodPressureCuff,0.447864
Bagging,BloodPressureCuff,0.622154
Bagging,BloodPressureCuff,0.802593
Bagging,BloodPressureCuff,0.590919
Bagging,BloodPressureCuff,0.336636
Bagging,BloodPressureCuff,0.408079
Bagging,BloodPressureCuff,0.797254
Bagging,BloodPressureCuff,0.732598
Bagging,BloodPressureCuff,0.818418
Bagging,BloodPressureCuff,0.504013
Bagging,BloodPressureCuff,0.966846
Bagging,BloodPressureCuff,0.976011
Bagging,BloodPressureCuff,0.480562
Bagging,CheckVitals,0.289488
Bagging,CheckVitals,0.651483
Bagging,CheckVitals,0.51478
Bagging,CheckVitals,0.544202
Bagging,CheckVitals,0.408383
Bagging,CheckVitals,0.234679
Bagging,CheckVitals,0.410598
Bagging,CheckVitals,0.524597
Bagging,CheckVitals,0.399267
Bagging,Intubation,0.530414
Bagging,Intubation,0.294152
Bagging,Intubation,0.397103
Bagging,Intubation,0.537592
Bagging,Intubation,0.336579
Bagging,Intubation,0.346741
Bagging,Intubation,0.500123
Bagging,Intubation,0.2303
Bagging,Intubation,0.515318
Bagging,Intubation,0.336579
Bagging,Intubation,0.346741
Bagging,Intubation,0.500123
Bagging,Intubation,0.2303
Bagging,Intubation,0.515318
Bagging,Intubation,0.530414
Bagging,Intubation,0.294152
Bagging,Intubation,0.538324
Bagging,Intubation,0.212617
Bagging,Intubation,0.397103
Bagging,Intubation,0.537592
Bagging,Intubation,0.336579
Bagging,Intubation,0.346741
Bagging,Intubation,0.500123
Bagging,Intubation,0.2303
Bagging,Intubation,0.294152
Bagging,Intubation,0.538324
Bagging,Intubation,0.212617
Bagging,Intubation,0.397103
Bagging,Intubation,0.537592
Bagging,Intubation,0.336579
Bagging,Intubation,0.346741
Bagging,Intubation,0.212617
Bagging,Intubation,0.397103
Bagging,Intubation,0.537592
Bagging,Intubation,0.336579
Bagging,Intubation,0.346741
Bagging,Intubation,0.500123
Bagging,Intubation,0.2303
Bagging,Intubation,0.515318
Bagging,Intubation,0.530414
Bagging,Intubation,0.294152
Bagging,Intubation,0.538324
Bagging,Intubation,0.212617
Bagging,Intubation,0.397103
Bagging,Intubation,0.537592
Bagging,Intubation,0.2303
Bagging,Intubation,0.397103
Bagging,Intubation,0.537592
Bagging,Intubation,0.336579
Bagging,Intubation,0.346741
Bagging,Intubation,0.500123
Bagging,Intubation,0.2303
Bagging,Intubation,0.515318
Bagging,Intubation,0.530414
Bagging,Intubation,0.294152
Bagging,Intubation,0.538324
Bagging,Intubation,0.212617
Bagging,Intubation,0.397103
Bagging,Intubation,0.537592
Bagging,Intubation,0.336579
Bagging,Intubation,0.346741
Bagging,Intubation,0.500123
Bagging,Intubation,0.2303
Bagging,Intubation,0.515318
Bagging,Intubation,0.530414
Bagging,Intubation,0.294152
Bagging,Intubation,0.538324
Bagging,Intubation,0.212617
Bagging,Intubation,0.397103
Bagging,Intubation,0.537592
Bagging,Intubation,0.336579
Bagging,Intubation,0.346741
Bagging,Intubation,0.500123
Bagging,OralAirway,0.364755
Bagging,PlaceIV,0.339758
Bagging,PlaceIV,0.292427
Bagging,PlaceIV,0.31423
Bagging,PlaceIV,0.277379
Bagging,PlaceIV,0.266318
Bagging,PlaceIV,0.68566
Bagging,PlaceIV,0.277206
Bagging,PlaceIV,0.675876
Bagging,PlaceIV,0.339758
Bagging,PlaceIV,0.292427
Bagging,PlaceIV,0.31423
Bagging,PlaceIV,0.277379
Bagging,PlaceIV,0.266318
Bagging,PlaceIV,0.68566
Bagging,PlaceIV,0.277206
Bagging,PlaceIV,0.484962
Bagging,PlaceIV,0.475564
Bagging,PlaceIV,0.675876
Bagging,PlaceIV,0.339758
Bagging,PlaceIV,0.292427
Bagging,PlaceIV,0.31423
Bagging,PlaceIV,0.277379
Bagging,PlaceIV,0.266318
Bagging,PlaceIV,0.68566
Bagging,PlaceIV,0.277206
Bagging,PlaceIV,0.484962
Bagging,PlaceIV,0.475564
Bagging,PlaceIV,0.675876
Bagging,PlaceIV,0.339758
Bagging,PlaceIV,0.277379
Bagging,PlaceIV,0.266318
Bagging,PlaceIV,0.68566
Bagging,PlaceIV,0.277206
Bagging,PlaceIV,0.484962
Bagging,PlaceIV,0.475564
Bagging,PlaceIV,0.675876
Bagging,PlaceIV,0.339758
Bagging,PlaceIV,0.292427
Bagging,PlaceIV,0.31423
Bagging,PlaceIV,0.277379
Bagging,PlaceIV,0.266318
Bagging,PlaceIV,0.68566
Bagging,PlaceIV,0.277206
Bagging,PlaceIV,0.484962
Bagging,PlaceIV,0.475564
Bagging,PlaceIV,0.675876
Bagging,PlaceIV,0.339758
Bagging,PlaceIV,0.292427
Bagging,PlaceIV,0.266318
Bagging,PlaceIV,0.68566
Bagging,PlaceIV,0.277206
Bagging,PlaceIV,0.277379
Bagging,PlaceIV,0.266318
Bagging,PlaceIV,0.68566
Bagging,PlaceIV,0.277206
Bagging,PlaceIV,0.484962
Bagging,PlaceIV,0.475564
Bagging,PlaceIV,0.675876
Bagging,PlaceIV,0.339758
Bagging,PlaceIV,0.292427
Bagging,PlaceIV,0.31423
Bagging,PlaceIV,0.277379
Bagging,PlaceIV,0.266318
Bagging,PlaceIV,0.68566
Bagging,PlaceIV,0.277206
Bagging,PlaceIV,0.484962
Bagging,PlaceIV,0.31423
Bagging,PlaceIV,0.277379
Bagging,Tourniquet,0.75858
Bagging,Tourniquet,0.554053
Bagging,Tourniquet,0.541027
Bagging,Tourniquet,0.847749
Bagging,Tourniquet,0.534908
Bagging,Tourniquet,0.420868
Bagging,Tourniquet,0.451257
Bagging,Tourniquet,0.461504
Bagging,Tourniquet,0.55811
Bagging,Tourniquet,0.771827
Bagging,Tourniquet,0.461643
Bagging,Tourniquet,0.825524
Bagging,Tourniquet,0.422448
Bagging,Tourniquet,0.745358
Bagging,Tourniquet,0.72232
Bagging,Tourniquet,0.926188
Bagging,Tourniquet,0.75858
Bagging,Tourniquet,0.554053
Bagging,Tourniquet,0.541027
Bagging,Tourniquet,0.847749
Bagging,Tourniquet,0.534908
Bagging,Tourniquet,0.420868
Bagging,Tourniquet,0.451257
Bagging,Tourniquet,0.461504
Bagging,Tourniquet,0.55811
Bagging,Tourniquet,0.771827
Bagging,Tourniquet,0.461643
Bagging,Tourniquet,0.825524
Bagging,Tourniquet,0.422448
Bagging,Tourniquet,0.745358
Bagging,Tourniquet,0.72232
Bagging,Tourniquet,0.926188
Bagging,Tourniquet,0.745358
Bagging,Tourniquet,0.72232
Bagging,Tourniquet,0.926188
Bagging,Tourniquet,0.75858
Bagging,Tourniquet,0.554053
Bagging,Tourniquet,0.541027
Bagging,Tourniquet,0.847749
Bagging,Tourniquet,0.534908
Bagging,Tourniquet,0.420868
Bagging,Tourniquet,0.451257
Bagging,Tourniquet,0.461504
Bagging,Tourniquet,0.55811
Bagging,Tourniquet,0.771827
Bagging,Tourniquet,0.461643
Bagging,Tourniquet,0.825524
Bagging,Tourniquet,0.422448
Bagging,Tourniquet,0.745358
Bagging,Tourniquet,0.72232
Bagging,Tourniquet,0.926188
Bagging,Tourniquet,0.745358
Bagging,Tourniquet,0.72232
Bagging,Tourniquet,0.926188
Bagging,Tourniquet,0.75858
Bagging,Tourniquet,0.554053
Bagging,Tourniquet,0.541027
Bagging,Tourniquet,0.847749
Bagging,Tourniquet,0.534908
Bagging,Tourniquet,0.420868
Bagging,Tourniquet,0.451257
Bagging,Tourniquet,0.461504
Bagging,Tourniquet,0.55811
Bagging,Tourniquet,0.771827
Bagging,Tourniquet,0.461643
Bagging,Tourniquet,0.825524
Bagging,Tourniquet,0.422448
Bagging,Tourniquet,0.745358
Bagging,Tourniquet,0.72232
Bagging,Tourniquet,0.926188
Bagging,Tourniquet,0.745358
Bagging,Tourniquet,0.72232
Bagging,Tourniquet,0.926188
Bagging,Tourniquet,0.75858
Bagging,Tourniquet,0.554053
Bagging,Tourniquet,0.541027
Bagging,Tourniquet,0.847749
Bagging,Tourniquet,0.534908
Bagging,Tourniquet,0.420868
Bagging,Tourniquet,0.451257
Bagging,Tourniquet,0.461504
Bagging,Tourniquet,0.55811
Bagging,Tourniquet,0.771827
Bagging,Tourniquet,0.461643
Bagging,Tourniquet,0.825524
Bagging,Tourniquet,0.422448
Bagging,Tourniquet,0.745358
Bagging,Tourniquet,0.72232
Bagging,Tourniquet,0.926188
Bagging,Tourniquet,0.745358
Bagging,Tourniquet,0.72232
Bagging,Tourniquet,0.926188
Bagging,Tourniquet,0.75858
Bagging,Tourniquet,0.554053
Bagging,Tourniquet,0.541027
Bagging,Tourniquet,0.847749
Bagging,Tourniquet,0.534908
Bagging,Tourniquet,0.420868
Bagging,Tourniquet,0.451257
Bagging,Tourniquet,0.461504
Bagging,Tourniquet,0.55811
Bagging,Tourniquet,0.771827
Bagging,Tourniquet,0.461643
Bagging,Tourniquet,0.825524
Bagging,Tourniquet,0.422448
Bagging,Tourniquet,0.745358
Bagging,Tourniquet,0.72232
Bagging,Tourniquet,0.926188
Bagging,Tourniquet,0.745358
Bagging,Tourniquet,0.72232
Bagging,Tourniquet,0.926188
Bagging,Tourniquet,0.75858
Bagging,Tourniquet,0.554053
Bagging,Tourniquet,0.541027
Bagging,Tourniquet,0.847749
Bagging,Tourniquet,0.534908
Bagging,Tourniquet,0.420868
Bagging,Tourniquet,0.451257
Bagging,Tourniquet,0.461504
Bagging,Tourniquet,0.55811
Bagging,Tourniquet,0.771827
Bagging,Tourniquet,0.461643
Bagging,Tourniquet,0.825524
Bagging,Tourniquet,0.422448
Bagging,Tourniquet,0.745358
Bagging,Tourniquet,0.72232
Bagging,Tourniquet,0.926188
Bagging,Tourniquet,0.745358
Bagging,Tourniquet,0.72232
Bagging,Tourniquet,0.926188
Bagging,Tourniquet,0.75858
Bagging,Tourniquet,0.554053
Bagging,Tourniquet,0.541027
Bagging,Tourniquet,0.847749
Bagging,Tourniquet,0.534908
Bagging,Tourniquet,0.420868
Bagging,Tourniquet,0.451257
Bagging,Tourniquet,0.461504
Bagging,Tourniquet,0.55811
Bagging,Tourniquet,0.771827
Bagging,Tourniquet,0.461643
Bagging,Tourniquet,0.825524
Bagging,Tourniquet,0.422448
Bagging,Tourniquet,0.745358
Bagging,Tourniquet,0.72232
Bagging,Tourniquet,0.926188
Bagging,Tourniquet,0.745358
Bagging,Tourniquet,0.72232
Bagging,Tourniquet,0.926188
Bagging,Tourniquet,0.75858
Bagging,Tourniquet,0.554053
Bagging,Tourniquet,0.541027
Bagging,Tourniquet,0.847749
Bagging,Tourniquet,0.534908
Bagging,Tourniquet,0.420868
Bagging,Tourniquet,0.451257
Bagging,Tourniquet,0.461504
Bagging,Tourniquet,0.55811
Bagging,Tourniquet,0.771827
Bagging,Tourniquet,0.461643
Bagging,Tourniquet,0.825524
Bagging,Tourniquet,0.422448
Bagging,Tourniquet,0.745358
Bagging,Tourniquet,0.72232
Bagging,Tourniquet,0.926188
Bagging,Tourniquet,0.75858
Bagging,Tourniquet,0.554053
Bagging,Tourniquet,0.541027
Bagging,Tourniquet,0.847749
Bagging,Tourniquet,0.534908
Bagging,Tourniquet,0.420868
Bagging,Tourniquet,0.451257
Bagging,Tourniquet,0.461504
Bagging,Tourniquet,0.55811
Bagging,Tourniquet,0.771827
Bagging,Tourniquet,0.461643
Bagging,Tourniquet,0.825524
Bagging,Tourniquet,0.422448
Bagging,Tourniquet,0.745358
Bagging,Tourniquet,0.72232
Bagging,Tourniquet,0.926188
Bagging,Tourniquet,0.745358
Bagging,Tourniquet,0.72232
Bagging,Tourniquet,0.926188
Bagging,Tourniquet,0.75858
Bagging,Tourniquet,0.554053
Bagging,Tourniquet,0.541027
Bagging,Tourniquet,0.847749
Bagging,Tourniquet,0.534908
Bagging,Tourniquet,0.420868
Bagging,Tourniquet,0.451257
Bagging,Tourniquet,0.461504
Bagging,Tourniquet,0.55811
Bagging,Tourniquet,0.771827
Bagging,Tourniquet,0.461643
Bagging,Tourniquet,0.825524
Bagging,Tourniquet,0.422448
Bagging,Tourniquet,0.745358
Bagging,Tourniquet,0.72232
Bagging,Tourniquet,0.926188
Bagging,Tourniquet,0.745358
Bagging,Tourniquet,0.72232
Bagging,Tourniquet,0.926188
Bagging,Tourniquet,0.75858
Bagging,Tourniquet,0.554053
Bagging,Tourniquet,0.541027
Bagging,Tourniquet,0.847749
Bagging,Tourniquet,0.534908
Bagging,Tourniquet,0.420868
Bagging,Tourniquet,0.451257
Bagging,Tourniquet,0.461504
Bagging,Tourniquet,0.55811
Bagging,Tourniquet,0.771827
Bagging,Tourniquet,0.461643
Bagging,Tourniquet,0.825524
Bagging,Tourniquet,0.422448
Bagging,Tourniquet,0.745358
Bagging,Tourniquet,0.72232
Bagging,Tourniquet,0.926188
Bagging,Tourniquet,0.75858
Bagging,Tourniquet,0.554053
Bagging,Tourniquet,0.541027
Bagging,Tourniquet,0.847749
Bagging,Tourniquet,0.534908
Bagging,Tourniquet,0.420868
Bagging,Tourniquet,0.451257
Bagging,Tourniquet,0.461504
Bagging,Tourniquet,0.55811
Bagging,Tourniquet,0.771827
Bagging,Tourniquet,0.461643
Bagging,Tourniquet,0.825524
Bagging,Tourniquet,0.422448
Bagging,Tourniquet,0.745358
Bagging,Tourniquet,0.72232
Bagging,Tourniquet,0.926188
Bagging,Tourniquet,0.745358
Bagging,Tourniquet,0.72232
Bagging,Tourniquet,0.926188
Bagging,Tourniquet,0.75858
Bagging,Tourniquet,0.554053
Bagging,Tourniquet,0.541027
Bagging,Tourniquet,0.847749
Bagging,Tourniquet,0.534908
Bagging,Tourniquet,0.420868
Bagging,Tourniquet,0.451257
Bagging,Tourniquet,0.461504
Bagging,Tourniquet,0.55811
Bagging,Tourniquet,0.771827
Bagging,Tourniquet,0.461643
Bagging,Tourniquet,0.825524
Bagging,Tourniquet,0.422448
Bagging,Tourniquet,0.745358
Bagging,Tourniquet,0.72232
Bagging,Tourniquet,0.926188
Bagging,Tourniquet,0.745358
Bagging,Tourniquet,0.72232
Bagging,Tourniquet,0.926188
Bagging,Tourniquet,0.75858
Bagging,Tourniquet,0.554053
Bagging,Tourniquet,0.541027
Bagging,Tourniquet,0.847749
Bagging,Tourniquet,0.534908
Bagging,Tourniquet,0.420868
Bagging,Tourniquet,0.451257
Bagging,Tourniquet,0.461504
Bagging,Tourniquet,0.55811
Bagging,Tourniquet,0.771827
Bagging,Tourniquet,0.461643
Bagging,Tourniquet,0.825524
Bagging,Tourniquet,0.422448
Bagging,Tourniquet,0.745358
Bagging,Tourniquet,0.72232
Bagging,Tourniquet,0.926188
Bagging,Tourniquet,0.745358
Bagging,Tourniquet,0.72232
Bagging,Tourniquet,0.926188
Bagging,Tourniquet,0.75858
Bagging,Tourniquet,0.554053
Bagging,Tourniquet,0.541027
Bagging,Tourniquet,0.847749
Bagging,Tourniquet,0.534908
Bagging,Tourniquet,0.420868
Bagging,Tourniquet,0.451257
Bagging,Tourniquet,0.461504
Bagging,Tourniquet,0.55811
Bagging,Tourniquet,0.771827
Bagging,Tourniquet,0.461643
Bagging,Tourniquet,0.825524
Bagging,Tourniquet,0.422448
Bagging,Tourniquet,0.745358
Bagging,Tourniquet,0.72232
Bagging,Tourniquet,0.926188
Bagging,Tourniquet,0.75858
Bagging,Tourniquet,0.554053
Bagging,Tourniquet,0.541027
Bagging,Tourniquet,0.847749
Bagging,Tourniquet,0.534908
Bagging,Tourniquet,0.420868
Bagging,Tourniquet,0.451257
Bagging,Tourniquet,0.461504
Bagging,Tourniquet,0.55811
Bagging,Tourniquet,0.771827
Bagging,Tourniquet,0.461643
Bagging,Tourniquet,0.825524
Bagging,Tourniquet,0.422448
Bagging,Tourniquet,0.745358
Bagging,Tourniquet,0.72232
Bagging,Tourniquet,0.926188
Bagging,WrapWound,0.674172
Bagging,WrapWound,0.330004
Bagging,WrapWound,0.519779
Bagging,WrapWound,0.598133
Bagging,WrapWound,0.652067
Bagging,WrapWound,0.435736
Bagging,WrapWound,0.447575
Bagging,WrapWound,0.570498
Bagging,WrapWound,0.674172
Bagging,WrapWound,0.330004
Bagging,WrapWound,0.519779
Bagging,WrapWound,0.598133
Bagging,WrapWound,0.652067
Bagging,WrapWound,0.435736
Bagging,WrapWound,0.447575
Bagging,WrapWound,0.570498
Bagging,WrapWound,0.674172
Bagging,WrapWound,0.330004
Bagging,WrapWound,0.519779
Bagging,WrapWound,0.674172
Bagging,WrapWound,0.330004
Bagging,WrapWound,0.519779
Bagging,WrapWound,0.598133
Bagging,WrapWound,0.652067
Bagging,WrapWound,0.435736
Bagging,WrapWound,0.447575
Bagging,WrapWound,0.570498
Bagging,WrapWound,0.674172
Bagging,WrapWound,0.330004
Bagging,WrapWound,0.519779
Bagging,WrapWound,0.674172
Bagging,WrapWound,0.330004
Bagging,WrapWound,0.519779
Bagging,WrapWound,0.598133
Bagging,WrapWound,0.652067
Bagging,WrapWound,0.435736
Bagging,WrapWound,0.447575
Bagging,WrapWound,0.570498
Bagging,WrapWound,0.674172
Bagging,WrapWound,0.330004
Bagging,WrapWound,0.519779
Bagging,WrapWound,0.674172
Bagging,WrapWound,0.330004
Bagging,WrapWound,0.519779
Bagging,WrapWound,0.598133
Bagging,WrapWound,0.652067
Bagging,WrapWound,0.435736
Bagging,WrapWound,0.447575
Bagging,WrapWound,0.570498
Bagging,WrapWound,0.674172
Bagging,WrapWound,0.330004
Bagging,WrapWound,0.519779
Bagging,WrapWound,0.674172
Bagging,WrapWound,0.330004
Bagging,WrapWound,0.519779
Bagging,WrapWound,0.598133
Bagging,WrapWound,0.652067
Bagging,WrapWound,0.435736
Bagging,WrapWound,0.447575
Bagging,WrapWound,0.570498
Bagging,WrapWound,0.674172
Bagging,WrapWound,0.330004
Bagging,WrapWound,0.519779
Bagging,WrapWound,0.674172
Bagging,WrapWound,0.330004
Bagging,WrapWound,0.519779
Bagging,WrapWound,0.598133
Bagging,WrapWound,0.652067
Bagging,WrapWound,0.435736
Bagging,WrapWound,0.447575
Bagging,WrapWound,0.570498
Bagging,WrapWound,0.674172
Bagging,WrapWound,0.330004
Bagging,WrapWound,0.519779
Bagging,WrapWound,0.674172
Bagging,WrapWound,0.330004
Bagging,WrapWound,0.519779
Bagging,WrapWound,0.598133
Bagging,WrapWound,0.652067
Bagging,WrapWound,0.435736
Bagging,WrapWound,0.447575
Bagging,WrapWound,0.570498
Bagging,WrapWound,0.674172
Bagging,WrapWound,0.330004
Bagging,WrapWound,0.519779
Bagging,WrapWound,0.674172
Bagging,WrapWound,0.330004
Bagging,WrapWound,0.519779
Bagging,WrapWound,0.598133
Bagging,WrapWound,0.652067
Bagging,WrapWound,0.435736
Bagging,WrapWound,0.447575
Bagging,WrapWound,0.570498
Bagging,WrapWound,0.674172
Bagging,WrapWound,0.330004
Bagging,WrapWound,0.519779
Bagging,WrapWound,0.598133
Bagging,WrapWound,0.652067
Bagging,WrapWound,0.435736
Bagging,WrapWound,0.447575
